,titles,images,ratings,prices
256,"ThinkPad X1 Carbon Gen 12,14"" Display,Intel Core Ultra 7 165U,16GB Soldered LPDDR5x-6400,1TB SSD,Windows 11 Pro",https://m.media-amazon.com/images/I/71vp3SrC5VL._AC_UY218_.jpg,No Rating,No Price mentioned
257,"ThinkPad X1 2-in-1 Gen 9,14"" Display,Intel Core Ultra 7 165U,32GB Soldered LPDDR5x-6400,1TB SSD,Windows 11 Pro",https://m.media-amazon.com/images/I/71oHMlYlQHL._AC_UY218_.jpg,No Rating,No Price mentioned
258,"Dell Latitude 3440 14"" Notebook - HD - 1366 x 768 - Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) - 8 GB Total RAM - 256 GB SSD - Soft Charcoal",https://m.media-amazon.com/images/I/31IwHIlOASL._AC_UY218_.jpg,No Rating,No Price mentioned
259,"acer 2023 Laptop | Swift | 16"" 3840 x 2400 OLED | AMD Ryzen 7 7735U 8-Core | 16GB LPDDR5 | 1TB SSD | Windows 10 Home | Wi-Fi 6E - Bluetooth 5.2 - Backlit Keyboard - 1080p FHD Camera - Olivine Black",https://m.media-amazon.com/images/I/61hk85VTQcL._AC_UY218_.jpg,No Rating,No Price mentioned
260,"Dell 2023 Newest Inspiron 15 3525 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5500U Processor up to 4GHz, 16GB RAM, 512GB SSD, AMD Radeon Graphics, Wi-Fi, Bluetooth, Windows 11 Home (Renewed)",https://m.media-amazon.com/images/I/61KPrzQ14GL._AC_UY218_.jpg,No Rating,No Price mentioned
261,"MSI Thin 15 B12UDX 2024 Gaming Laptop 15.6"" FHD IPS 144Hz 8-Core Intel i5-12450H 16GB DDR4 512GB SSD NVIDIA GeForce RTX 3050 6GB GDDR6 Wi-Fi 6E Backlit Keyboard Win11 Home w/ONT 32GB USB",https://m.media-amazon.com/images/I/61WJiyDSC1L._AC_UY218_.jpg,No Rating,No Price mentioned
262,"Lenovo Thinkpad L13 Yoga G4 13.3"" Touch Laptop Core i7-1355U 16GB 512GB SSD W11H (Renewed)",https://m.media-amazon.com/images/I/71ajjwdIL0L._AC_UY218_.jpg,No Rating,No Price mentioned
263,"Dell G15 5535 Gaming Laptop (2023) | 15.6"" FHD | Core Ryzen 5-1TB SSD Hard Drive - 16GB RAM - RTX 3050 | 6 Cores @ 4.9 GHz Win 11 Pro (Renewed)",https://m.media-amazon.com/images/I/81TFl7HOGdL._AC_UY218_.jpg,No Rating,No Price mentioned
264,"Lenovo Ideapad Slim 5 16Ahp9 16"" Touch Laptop AMD Ryzen 5 8645HS 16GB 512GB W11P (Renewed)",https://m.media-amazon.com/images/I/51Yocvl4IuL._AC_UY218_.jpg,No Rating,No Price mentioned
265,"Dell Latitude 7430 14"" Laptop (Latest Latitude 2023) Intel 12th Gen Core i7-1265U(10-Core) 1TB SSD 32GB RAM Full HD Touch (1920x1080) Windows 11 PRO (Renewed)",https://m.media-amazon.com/images/I/71Uxdwof-YL._AC_UY218_.jpg,No Rating,No Price mentioned
266,"Lenovo Thinkpad T14 Gen 5 14"" Touch Laptop AMD Ryzen 7 Pro 8840U 8GB 512GB W11P (Renewed)",https://m.media-amazon.com/images/I/71jD+rfXv9L._AC_UY218_.jpg,No Rating,No Price mentioned
267,"MSI Pulse 17.3"" 360Hz FHD (1920x1080) IPS Laptop 2023 New | Intel i7-12700H 14-Core | NVIDIA GeForce RTX 3070 | Single-Zone RGB Backlit Keyboard | Wi-Fi 6 | 32GB DDR4 1TB SSD | Win11 Home",https://m.media-amazon.com/images/I/516TfYNAmWL._AC_UY218_.jpg,No Rating,No Price mentioned
268,"ASUS TUF Gaming A16 Laptop | 16"" WUXGA 165Hz 100% sRGB | AMD 8-core Ryzen 7 7735HS | 16GB DDR5 512GB SSD | Radeon RX7700S 8GB (>RTX4060) | Backlit USB-C USB4 Win11Pro w/DLCA Accessory",https://m.media-amazon.com/images/I/81NOieuj1xL._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
269,"ASUS TUF Gaming A16 Laptop 16"" WUXGA 165Hz 100% sRGB AMD 8-core Ryzen 7 7735HS 16GB RAM 512GB SSD Radeon RX 7700S 8GB (>RTX4060) Backlit USB4 Fast Charge AI Noise Cancelation Office2021Pro Win11",https://m.media-amazon.com/images/I/71UfAw0uuWL._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
270,"Lenovo ThinkPad P14S Gen 5 14.5"" Laptop RTX 500 i7-155H 64GB 1TB SSD W11P (Renewed)",https://m.media-amazon.com/images/I/61K821PxyQL._AC_UY218_.jpg,No Rating,No Price mentioned
271,"MSI Modern 15.6 inch Ultrabook Laptop Core i5-1335U 16GB 1TB W11P 3 Yr Warranty - Manifest your imagination - Copilot works with you to write, edit, summarize, create content - and even give suggestio",https://m.media-amazon.com/images/I/413mzmTKkML._AC_UY218_.jpg,No Rating,No Price mentioned
272,"Lenovo ThinkPad P16 G2 16"" Laptop i9-13980HX RTX 2000 32GB 1TB SSD W11P (Renewed)",https://m.media-amazon.com/images/I/51cYprxdvQL._AC_UY218_.jpg,No Rating,No Price mentioned
273,"Dell Latitude 7000 7320 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1180G7 Quad-core (4 Core) 2.20 GHz - 16 GB Total RAM - 512 GB SSD - Carbon Fiber",https://m.media-amazon.com/images/I/91XTpzhSzcL._AC_UY218_.jpg,No Rating,No Price mentioned
274,"Lenovo IdeaPad 3 – (2023) - Everyday Notebook - Windows 11-14"" Full HD – 8GB Memory – 128GB Storage - Intel Core i3-1115G - Platinum Grey",https://m.media-amazon.com/images/I/81sq-a+suJL._AC_UY218_.jpg,4.4 out of 5 stars,No Price mentioned
275,"Lenovo ThinkPad T460s Laptop | 14"" 1920x1080 FHD | Core i5-6200U - 256GB SSD Hard Drive - 12GB RAM | 2 cores @ 2.8 GHz Win 10 Pro Black",https://m.media-amazon.com/images/I/51hPi2GxuQL._AC_UY218_.jpg,No Rating,No Price mentioned
276,"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 15"" Touchscreen Display, Snapdragon X Elite (12 core), 32GB RAM, 1TB SSD Storage, Black",https://m.media-amazon.com/images/I/51zcnexh-aL._AC_UY218_.jpg,No Rating,"$2,169."
277,"Dell Alienware X14 Laptop (2022) | 14"" 1920x1080 FHD 144Hz | Core i7-12700H - 512GB SSD Hard Drive - 16GB RAM - Nvidia GeForce RTX 3050 | 14 cores @ 4.7 GHz - 4GB GDDR6 Win 11 Home White (Renewed)",https://m.media-amazon.com/images/I/81Xf075DXLL._AC_UY218_.jpg,No Rating,No Price mentioned
278,"Lenovo IdeaPad 3 3i Laptop (15.6"" FHD Touchscreen, Intel Core i5-1155G7, 16GB RAM, 512GB SSD) Narrow Bezel, Webcam, 12-Hr Long Battery Life, Wi-Fi 6, IST SD, Win 11 Home, Business & Home, Abyss Blue",https://m.media-amazon.com/images/I/81OW0rW2lwL._AC_UY218_.jpg,3.0 out of 5 stars,$529.
279,"Lenovo Legion Pro 7 Gaming Laptop, GeForce RTX 4080 12GB, 16"" Display, AMD Ryzen 9 7945HX, 32GB RAM, 1TB SSD 17"" Laptop Bag",https://m.media-amazon.com/images/I/31I5Pz8cJML._AC_UY218_.jpg,No Rating,"$2,312."
280,"HP Pavilion Business Laptop, 15.6"" FHD Display, Intel Core i7-1355U, 64GB RAM, 1TB PCIe SSD, Fingerprint Reader, Backlit Keyboard, Webcam, Type-C, HDMI, Wi-Fi 6, Windows 11 Pro, Blue",https://m.media-amazon.com/images/I/61TzdnxE0KL._AC_UY218_.jpg,4.2 out of 5 stars,No Price mentioned
281,"Acer Nitro V Gaming Laptop| Ryzen 7 8845HS | AI Capable| RTX 4060 | 16"" WUXGA IPS 165Hz | 16GB DDR5 | 1TB Gen 4 SSD | Wi-Fi 6E | ANV16-41-R5J0 with Predator Connect W6 Wi-Fi 6E Gaming Router | AXE7800",https://m.media-amazon.com/images/I/31b36KXo9EL._AC_UY218_.jpg,No Rating,"$1,109."
282,"ASUS Chromebook Flip CM5, 15.6"" Touchscreen Full HD NanoEdge Display, AMD Ryzen 3 3250C Processor, 64GB eMMC, 4GB RAM, Backlit Keyboard, Wi-Fi 5, Chrome OS, Aluminum, Mineral Gray, CM5500FDA-DN344T",https://m.media-amazon.com/images/I/61XHKyi2SpL._AC_UY218_.jpg,3.8 out of 5 stars,No Price mentioned
283,"SAMSUNG Galaxy Book4 Edge 15"" Business Laptop PC, Sapphire Blue",https://m.media-amazon.com/images/I/61E7wn7WEGL._AC_UY218_.jpg,No Rating,$999.
284,"Dell XPS 9310 Thin and Light Touchscreen Laptop - 13.4 Inch UHD+ 4K Display - Intel Core i7-1185G7, 32GB LPDDR4x RAM, 2TB SSD, Intel Iris Xe Graphics, Windows 10 Home - Platinum Silver",https://m.media-amazon.com/images/I/81hrHzRpP7L._AC_UY218_.jpg,3.4 out of 5 stars,No Price mentioned
285,"Dell G15RE 15.6"" 120Hz FHD (1920x1080) IPS Gaming Laptop | AMD Ryzen 7 5800H 8-Core | NVIDIA RTX 3050Ti 4GB GDDR6 | Backlit Keyboard | USB-C | WiFi 6 | HDMI 2.1 | 32GB DDR4 1TB SSD | Win11 Home",https://m.media-amazon.com/images/I/71unXma1UkL._AC_UY218_.jpg,No Rating,No Price mentioned
286,"Dell Inspiron 15 3520 15.6"" Touchscreen FHD Business Laptop Computer, Intel Quad-Core i5-1135G7 (Beat i7-1065G7), 32GB DDR4 RAM, 2TB PCIe SSD, 802.11AC WiFi, Bluetooth, Carbon Black, Windows 11 Pro",https://m.media-amazon.com/images/I/81DGU4WGKZL._AC_UY218_.jpg,No Rating,No Price mentioned
287,"Microsoft Surface Laptop 6 15"" Touchscreen Notebook - Intel Core Ultra 7 165H - 32 GB - 1 TB SSD - English Keyboard - Platinum",https://m.media-amazon.com/images/I/51SCPasFwhL._AC_UY218_.jpg,No Rating,No Price mentioned
288,"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 15"" Touchscreen Display, Snapdragon X Elite (12 core), 16GB RAM, 1TB SSD Storage, Platinum",https://m.media-amazon.com/images/I/51Ql-gPdsTL._AC_UY218_.jpg,No Rating,"$1,653."
289,"Apple 2023 MacBook Pro Laptop with Apple M2 Pro chip with 10‑core CPU and 16‑core GPU: 14.2-inch Liquid Retina XDR Display, 16GB Unified Memory, 512GB SSD Storage. Works with iPhone/iPad; Space Gray",https://m.media-amazon.com/images/I/61lYIKPieDL._AC_UY218_.jpg,4.7 out of 5 stars,"$1,799."
290,"acer Aspire 5 14 Slim Laptop| 14"" WUXGA IPS | Core i7-1355U | 16GB LPDDR5 | 512GB SSD | Wi-Fi 6E | USB4/TB 4 | A514-56M-71A9 USB 3.0 Dock U301: 2 x HDMI ports, 4 x USB 2.0, 2 x USB 3.1 Gen 1",https://m.media-amazon.com/images/I/31uloKm7DXL._AC_UY218_.jpg,No Rating,"$1,124."
291,"Lenovo 100E Laptop G2 AST 11.6"" AMD A4-9120C 4GB 32GB Chrome OS (Renewed)",https://m.media-amazon.com/images/I/71KgPRij6+L._AC_UY218_.jpg,4.5 out of 5 stars,No Price mentioned
292,"Alienware M18 R2 Gaming Laptop, 18"" QHD+ 165Hz Display, Intel 24-Core i9-14900HX, GeForce RTX 4080, 64GB DDR5, 2TB SSD, RGB Backlit (per-key), Wifi6, Win 11 Pro, with Microsoft Office Lifetime License",https://m.media-amazon.com/images/I/71qIb3wvXqL._AC_UY218_.jpg,4.4 out of 5 stars,No Price mentioned
293,"HP Chromebook 14a 14"" HD (Intel 4-Core Celeron N4120, 4GB RAM, 64GB eMMc, UHD Graphics 600) Home & Student Laptop, 14 Hours Battery Life, Anti-Glare, Webcam, Wi-Fi, IST Cable, Type-C, Chrome OS",https://m.media-amazon.com/images/I/61aS3WO7TvL._AC_UY218_.jpg,4.2 out of 5 stars,$199.
294,"HP ProBook 465 G11 16"" Notebook - WUXGA - AMD Ryzen 5 7535U - 16 GB - 256 GB SSD - English Keyboard - Silver - AMD Chip - 1920 x 1200 - Windows 11 Pro - AMD Radeon 660M Graphics - in-Plane Switch",https://m.media-amazon.com/images/I/419viI+JTWL._AC_UY218_.jpg,No Rating,No Price mentioned
295,"Lenovo Thinkpad Z13 Gen 1 13.3"" Touch AMD Ryzen 7 Pro 6850U 16GB 1TB SSD W11P (Renewed)",https://m.media-amazon.com/images/I/51cdqL-YOKL._AC_UY218_.jpg,No Rating,No Price mentioned
296,"acer Aspire 5 14 Slim Laptop| 14"" WUXGA IPS | Core i7-1355U | 16GB LPDDR5 | 512GB SSD | Wi-Fi 6E | USB4/TB 4 | A514-56M-71A9 USB 3.0 Dock U301: 2 x HDMI ports, 4 x USB 2.0, 2 x USB 3.1 Gen 1",https://m.media-amazon.com/images/I/31uloKm7DXL._AC_UY218_.jpg,No Rating,"$1,124."
297,"Lenovo 100E Laptop G2 AST 11.6"" AMD A4-9120C 4GB 32GB Chrome OS (Renewed)",https://m.media-amazon.com/images/I/71KgPRij6+L._AC_UY218_.jpg,4.5 out of 5 stars,No Price mentioned
298,"Alienware M18 R2 Gaming Laptop, 18"" QHD+ 165Hz Display, Intel 24-Core i9-14900HX, GeForce RTX 4080, 64GB DDR5, 2TB SSD, RGB Backlit (per-key), Wifi6, Win 11 Pro, with Microsoft Office Lifetime License",https://m.media-amazon.com/images/I/71qIb3wvXqL._AC_UY218_.jpg,4.4 out of 5 stars,No Price mentioned
299,"HP Chromebook 14a 14"" HD (Intel 4-Core Celeron N4120, 4GB RAM, 64GB eMMc, UHD Graphics 600) Home & Student Laptop, 14 Hours Battery Life, Anti-Glare, Webcam, Wi-Fi, IST Cable, Type-C, Chrome OS",https://m.media-amazon.com/images/I/61aS3WO7TvL._AC_UY218_.jpg,4.2 out of 5 stars,$199.
300,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch HD Touchscreen, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0080nr, Snowflake White)",https://m.media-amazon.com/images/I/51WLQFo6gBL._AC_UY218_.jpg,4.1 out of 5 stars,No Price mentioned
301,"NewestDell_Alien.Ware M18 R2 Gaming Laptop - 18-inch QHD+ 165Hz 3ms Display, Core i7-14700HX RTX 4070, 32GB DDR5 RAM 1TB SSD, Backlit Keyboard Thunderbolt 4 WiFi 7 Win 11 Home Ommotech Supported",https://m.media-amazon.com/images/I/61HF-riq47L._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
302,"ASUS CX1500CNA-AS84F Chromebook CX1, 15.6"" Full HD NanoEdge Display, Intel Celeron N3350 Processor, 64GB eMMC Storage, 8GB RAM, Chrome OS, Transparent Silver, CX1500CNA-AS84F",https://m.media-amazon.com/images/I/81jIGNqTjmL._AC_UY218_.jpg,4.1 out of 5 stars,No Price mentioned
303,"LG gram 14” Lightweight Laptop, Intel 13th Gen Core i7 Evo Platform, Windows 11 Home, 32GB RAM, 1TB SSD, Black",https://m.media-amazon.com/images/I/71V5y2yDcML._AC_UY218_.jpg,3.7 out of 5 stars,No Price mentioned
304,"HP Chromebook 14-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrome (14a-na0010nr, Mineral Silver)",https://m.media-amazon.com/images/I/91shKLxoedL._AC_UY218_.jpg,4.4 out of 5 stars,$189.
305,"HP EliteBook 860 G11 16"" Touchscreen Notebook - WUXGA - Intel Core Ultra 5 125U - vPro Technology - 16 GB - 512 GB SSD - English Keyboard",https://m.media-amazon.com/images/I/613LllvFAEL._AC_UY218_.jpg,No Rating,"$1,625."
306,"HP Envy 17-cr1087nr 17.3"" FHD Touchscreen Laptop Intel Core i7-13700H 2.4GHz 16GB RAM 512GB SSD WiFi BT Windows 11 Home (Renewed)",https://m.media-amazon.com/images/I/61r5GLvYpFL._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
307,"Samsung Chromebook 4 (2021 Model) 11.6"" Intel UHD Graphics 600/ Celeron Processor N4020, 4GB, 32GB, Wi-Fi - (XE310XBA-KA1US)",https://m.media-amazon.com/images/I/61oJPm-sHsL._AC_UY218_.jpg,4.4 out of 5 stars,No Price mentioned
308,"MSI Modern 14 Professional Laptop: 14"" IPS-Level Thin Bezel Display, Intel Core i5-1135G7, Intel Iris Xe, 8GB RAM, 512GB NVMe SSD, Win10, Carbon Gray (B11MO-207)",https://m.media-amazon.com/images/I/51kkqhmyGiS._AC_UY218_.jpg,3.1 out of 5 stars,No Price mentioned
309,"Gigabyte G5 KF5 Gaming Laptop (15.6"" 144Hz, 16GB DDR5 RAM, 512GB PCIe SSD, Intel Core i7-12650H, NVIDIA Geforce RTX 4060 8GB) Type C, Backlit, Webcam, DTS:X Audio, Win 11 Home (Renewed)",https://m.media-amazon.com/images/I/71le0CReteL._AC_UY218_.jpg,No Rating,No Price mentioned
310,"HP Newest 15.6"" FHD IPS Premium Laptop, Intel Celeron N4020 Processor Upto 2.8GHz, 8GB RAM, 512GB SSD, WiFi, USB-C, Card Reader, Windows 10 Home + HDMI Cable",https://m.media-amazon.com/images/I/61gzImLQcRL._AC_UY218_.jpg,4.6 out of 5 stars,No Price mentioned
311,"acer Swift Go 14 Intel Evo Laptop | 14"" OLED | Unlock AI Experiences | Ultra 7 155H | Intel ARC | 16GB LPDDR5X | 1TB SSD | SFG14-72-72YK Nitro Gen 2 Wired Gaming Keyboard - Mechanical Axis",https://m.media-amazon.com/images/I/31UTCuC-MJL._AC_UY218_.jpg,No Rating,$860.
312,"Dell Vostro 5301 Laptop | 13.3"" 1920x1080 FHD | Core i7-1165G7-512GB SSD Hard Drive - 8GB RAM - Nvidia GeForce MX350 | 4 cores @ 4.7 GHz - 2GB GDDR5 Win 10 Pro Black",https://m.media-amazon.com/images/I/61vUAVYq8sS._AC_UY218_.jpg,No Rating,No Price mentioned
313,"Lenovo ThinkPad T16 Gen 2 Business Laptop (16"" FHD+ Anti-glare, Intel 10-Core i7-1355U, 32GB DDR5 RAM, 1TB SSD), Fingerprint Reader, 1080p Webcam, Ethernet, Wi-Fi 6E, Win 11 Pro w/ AI Copilot, Black",https://m.media-amazon.com/images/I/61kVeIFOnFL._AC_UY218_.jpg,4.4 out of 5 stars,No Price mentioned
314,"Dell Latitude 7400 Laptop | 14"" 1920x1080 FHD | Core i7-8665U - 1TB SSD Hard Drive - 16GB RAM | 4 cores @ 4.8 GHz Win 10 Pro Black",https://m.media-amazon.com/images/I/61BF2wJFPdS._AC_UY218_.jpg,No Rating,No Price mentioned
315,"Dell 2021 Latitude 7000 7320 Laptop | 13.3"" FHD | Core i7-1TB SSD - 16GB RAM | 4 Cores @ 4.4 GHz - 11th Gen CPU (Renewed Premium)",https://m.media-amazon.com/images/I/41VuHhGu1FS._AC_UY218_.jpg,No Rating,No Price mentioned
316,"HP ProBook 445 G11 14"" Touchscreen Notebook - WUXGA - AMD Ryzen 7 7735U - 16 GB - 512 GB SSD - English Keyboard - Pike Silver Aluminum",https://m.media-amazon.com/images/I/51H2qZk8RsL._AC_UY218_.jpg,No Rating,$935.
317,"Dell Latitude 3420 Business Laptop, 14/'' FHD (1920 x 1080), Intel Core i5-1145G7 2.6GHz, 16GB RAM, 512GB SSD, Backlit Keyboard, Windows 10 Pro (Renewed)",https://m.media-amazon.com/images/I/6110uY0okRL._AC_UY218_.jpg,4.0 out of 5 stars,No Price mentioned
318,"Panasonic Toughbook CF-33 MK1, Rugged 2-in-1, Core i5-7300U up to 3.5GHz, 12-inch QHD Touchscreen + Digitizer, 16GB RAM, 512GB SSD, 4G LTE, Barcode Reader, Premium Keyboard, Windows 11 Pro (Renewed)",https://m.media-amazon.com/images/I/71jfO8qzn+L._AC_UY218_.jpg,No Rating,$899.
319,"Dell Latitude 7640 Laptop (2023) | 16"" 1920x1200 FHD+ | Core i7-1355U - 512GB SSD Hard Drive - 16GB RAM | 10 cores @ 5 GHz Win 10 Pro Black",https://m.media-amazon.com/images/I/81DCey9fOqL._AC_UY218_.jpg,4.0 out of 5 stars,No Price mentioned
320,"HP 17 Inch Laptop Touch Screen, 17.3 Touchscreen Laptop Computer, Intel Core i7, Lifetime Office, 16GB RAM,512GB SSD, Windows 11 Pro Laptop PC, Backlit Keyboard, 10 Key Number Pad Webcam USB-C",https://m.media-amazon.com/images/I/61OiN8VWIWL._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
321,"SAMSUNG XE350XBA-K01US Chromebook 4 + Chrome OS 15.6"" Full HD Intel Celeron Processor N4000 4GB RAM 32Gb Emmc Gigabit Wi-Fi, Silver",https://m.media-amazon.com/images/I/61haL7447DL._AC_UY218_.jpg,4.3 out of 5 stars,No Price mentioned
322,"HP Chromebook 15 Laptop for Business and College (15.6"" Micro-Edge, Intel N200 (>Pentium N6000), 8GB RAM, 128GB Storage(64GB + 64GB), Webcam, Numeric Keyboard), IST SD Card, Chrome OS, Silver",https://m.media-amazon.com/images/I/61+pHUVZ0gL._AC_UY218_.jpg,3.8 out of 5 stars,$299.
323,"Lenovo ThinkPad X1 Carbon Gen 11 21HM000SUS 14"" Touchscreen Ultrabook - WUXGA - 1920 x 1200 - Intel Core i7 13th Gen i7-1365U Deca-core (10 Core) - Intel Evo Platform - 32 GB Total RAM - 32 GB",https://m.media-amazon.com/images/I/61j0-o2+a-L._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
324,Dell Latitude 5310 Laptop - 13.3 FHD - 1.8 GHz Intel Core i7-10610U Quad-Core - 256GB SSD - 16GB RAM - Windows 10 pro (Renewed),https://m.media-amazon.com/images/I/515cZvEK96L._AC_UY218_.jpg,No Rating,No Price mentioned
325,"HP Envy x360 Convertible 13-bd0063dx Pale Gold 2-in-1 Laptop, i5-1135G7, 8GB, 256GB PCIe SSD, 13.3"" IPS Touch Full HD (1920x1080), Intel Iris Xe, Windows 10 Home",https://m.media-amazon.com/images/I/31SNi7X7deL._AC_UY218_.jpg,4.3 out of 5 stars,$559.
326,"Dell Latitude 5530 Business Laptop, 15.6"" FHD Screen, 12th Gen Intel Core i5-1235U, 16GB DDR4 RAM, 512GB PCIe SSD, Webcam, HDMI, Thunderbolt 4, Backlit Keyboard, Wi-Fi 6, Windows 11 Pro, Black",https://m.media-amazon.com/images/I/71a-a90XaDL._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
327,"Lenovo ThinkPad X1 Carbon Gen 11 21HM000SUS 14"" Touchscreen Ultrabook - WUXGA - 1920 x 1200 - Intel Core i7 13th Gen i7-1365U Deca-core (10 Core) - Intel Evo Platform - 32 GB Total RAM - 32 GB",https://m.media-amazon.com/images/I/61j0-o2+a-L._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
328,"Dell Inspiron 13 5310, 13.3 inch QHD (Quad High Definition) Laptop - Thin and Light Intel Core i7-11370H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce MX450, Services - Windows 10 Home",https://m.media-amazon.com/images/I/81rTYNStzzL._AC_UY218_.jpg,4.1 out of 5 stars,No Price mentioned
